0.5,1,0.0028858529403805733
0.3333333333333333,0,-0.0448027178645134
0.25,0,-0.038892678916454315
0.2,0,-0.004354361444711685
0.16666666666666666,0,-0.013305467553436756
0.14285714285714285,0,-0.028901904821395874
0.25,1,-0.024027947336435318
0.2222222222222222,0,0.017836926504969597
0.2,0,-0.07723741233348846
0.18181818181818182,0,-0.07073239982128143
0.16666666666666666,0,0.020099399611353874
0.15384615384615385,0,-0.0588909313082695
0.14285714285714285,0,-0.07381151616573334
0.13333333333333333,0,-0.07853229343891144
0.125,0,-0.0005057187518104911
0.17647058823529413,1,-0.017175091430544853
0.16666666666666666,0,-0.07067212462425232
0.15789473684210525,0,-0.01142085250467062
0.2,1,-0.08680395036935806
0.23809523809523808,1,-0.027357161045074463
0.2727272727272727,1,-0.03699889034032822
0.2608695652173913,0,-0.0891856774687767
0.25,0,-0.06715964525938034
0.24,0,-0.13765618205070496
0.2692307692307692,1,-0.042322609573602676
0.25925925925925924,0,-0.1288754940032959
0.25,0,-0.11478737741708755
0.2413793103448276,0,-0.11465027183294296
0.23333333333333334,0,-0.1028614491224289
0.22580645161290322,0,-0.09302610158920288
0.21875,0,-0.17228467762470245
0.21212121212121213,0,-0.1544022262096405
0.20588235294117646,0,-0.14255903661251068
0.2,0,-0.19375492632389069
0.19444444444444445,0,-0.16491375863552094
0.1891891891891892,0,-0.18663190305233002
0.18421052631578946,0,-0.1774814873933792
0.1794871794871795,0,-0.17046350240707397
0.175,0,-0.169254332780838
0.17073170731707318,0,-0.20997346937656403
0.16666666666666666,0,-0.13709010183811188
0.16279069767441862,0,-0.20740780234336853
0.1590909090909091,0,-0.25090470910072327
0.15555555555555556,0,-0.13877710700035095
0.15217391304347827,0,-0.2539718747138977
0.14893617021276595,0,-0.3012264370918274
0.14583333333333334,0,-0.26582998037338257
0.14285714285714285,0,-0.27754372358322144
0.16,1,-0.2454230934381485
0.1568627450980392,0,-0.21607425808906555
0.15384615384615385,0,-0.29754942655563354
0.16981132075471697,1,-0.26486340165138245
0.18518518518518517,1,-0.2642042636871338
0.18181818181818182,0,-0.3727651536464691
0.19642857142857142,1,-0.3266337513923645
0.19298245614035087,0,-0.32261228561401367
0.20689655172413793,1,-0.34154176712036133
0.22033898305084745,1,-0.2657811939716339
0.23333333333333334,1,-0.3774811923503876
0.2459016393442623,1,-0.3390103280544281
0.25806451612903225,1,-0.27580076456069946
0.25396825396825395,0,-0.3623257875442505
0.265625,1,-0.398821085691452
0.2923076923076923,2,-0.3277982771396637
0.2878787878787879,0,-0.46264711022377014
0.2835820895522388,0,-0.42684707045555115
0.27941176470588236,0,-0.5186883211135864
0.2753623188405797,0,-0.5254462957382202
0.2714285714285714,0,-0.5113359689712524
0.2676056338028169,0,-0.4125576615333557
0.2777777777777778,1,-0.41721177101135254
0.273972602739726,0,-0.3946150839328766
0.2702702702702703,0,-0.5018517971038818
0.29333333333333333,2,-0.5169893503189087
0.2894736842105263,0,-0.5278273820877075
0.2987012987012987,1,-0.45637622475624084
0.2948717948717949,0,-0.5025938749313354
0.31645569620253167,2,-0.51835036277771
0.3125,0,-0.5007937550544739
0.37037037037037035,5,-0.537010669708252
0.3780487804878049,1,-0.674352765083313
0.43373493975903615,5,-0.5779196619987488
0.47619047619047616,4,-0.600254476070404
0.47058823529411764,0,-0.6311171650886536
0.47674418604651164,1,-0.6234714388847351
0.4942528735632184,2,-0.6059407591819763
0.48863636363636365,0,-0.6341625452041626
0.4943820224719101,1,-0.5864878296852112
0.4888888888888889,0,-0.5289838910102844
0.7142857142857143,21,-0.7482594847679138
0.7282608695652174,2,-0.7820836901664734
0.7526881720430108,3,-0.7992456555366516
0.7872340425531915,4,-0.828492283821106
0.8,2,-0.8552863001823425
0.7916666666666666,0,-0.9174038171768188
0.8144329896907216,3,-0.7641904354095459
0.826530612244898,2,-0.8661963939666748
